# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
HSERMETANA-PWY: L-methionine biosynthesis III|g__Campylobacter.s__Campylobacter_showae	3.40687e-05	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	3.08554e-05	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000494787	0	0.000173269	0	0.000369804	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	5.68277e-05	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.12848e-05	0	0	0	0	3.12905e-05	2.3608e-05	5.11587e-05	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000210077	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0.000108738	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000122693	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.02704e-05	0	0	0.000242369	0	0	5.42913e-05	4.6319e-05	6.7926e-05
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0.000160505	0	5.73244e-05	0
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	0.000137947	0	0	0	0
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000131273	0	0	0
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000313655	0	0	4.87902e-05	2.06476e-05	0.000112843
LACTOSECAT-PWY: lactose and galactose degradation I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.66795e-05	0	0	0	0	3.02648e-05	0	0	0
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	2.82041e-05
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	4.95525e-05	0	0	0
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000181357	0	0	0	0	3.3224e-05
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	2.98855e-05
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	4.49037e-05	0	0	0
METSYN-PWY: L-homoserine and L-methionine biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	4.1953e-05	0	0	0.000181667	0	0	0	0	3.34258e-05
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.76498e-05
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	7.35401e-05	0	0	0	0	0	0.000343532	0	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Haemophilus.s__Haemophilus_sputorum	0	6.80065e-05	0	0	0	0	0	0	0	0	0	0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	1.95076e-05	0	2.55205e-05	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000120748	0	0	0	0	0	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	4.13414e-05	0	0	0	0	0	8.04315e-05	0	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	6.60546e-05	0	0	3.99848e-05	0	9.64497e-05	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000137682	0	0	0	0	0.00011339	5.96779e-05	4.07295e-05	0
NAGLIPASYN-PWY: lipid IVA biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	4.67772e-05	0	0	0	0	2.53842e-05	0	0	0
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000311183	0	0	0	0.000136635	0	0	0	0	0	0	4.04511e-05
NONMEVIPP-PWY: methylerythritol phosphate pathway I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000268322	0	0	0	0	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	1.85818e-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Gemella.s__Gemella_haemolysans	0	0	0	6.76533e-05	0	0	0	0	0	8.85913e-05	0	0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	1.68537e-05
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	7.49115e-05
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00014365	0	0	0	0.000265242	0	0	0	0	0	0	0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	5.15273e-05	0	0	0
P163-PWY: L-lysine fermentation to acetate and butanoate|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000306234	0	0.000142781	0	0.000300705	0	0	0	0	0	0	6.56324e-05
P163-PWY: L-lysine fermentation to acetate and butanoate|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0.000118086	0	0	0	0	0	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Gemella.s__Gemella_haemolysans	0	0	0	3.13394e-05	0	0	0	0	0	0.00011898	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Actinomyces.s__Actinomyces_viscosus	0	0	0	0	0	0	0	8.65587e-05	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.6224e-05	0	0	0	0	0	5.39759e-05	6.78628e-05	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	7.88759e-05	0	0	0	0	8.14309e-05	7.73045e-05	0	0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	4.26755e-05	0.000143804	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000297096	0	0	0	0	0	0	0	0	0	0	3.64549e-05
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	5.59263e-05	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.02964e-05
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000114198	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	7.02322e-05	0	0	0	0	0	0	0.000141063	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_sputorum	0	9.61687e-05	0	0	0	0	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.31764e-05	0	0	0	0	6.0474e-05	3.33499e-05	4.19672e-05	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	7.40091e-05	0	0	0	0	6.13775e-05	6.88857e-05	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000310344	0	0	0	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	9.36815e-05	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	3.61674e-05	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	6.34635e-05	0	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	0	6.23975e-05	0	0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000115883	0	0	0	0	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000116482	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.47681e-05	0	0	0	0	0	0	0	0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Neisseria.s__Neisseria_subflava	0	0	0	5.30629e-05	0	0	0	0	7.78172e-05	0	0	0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	9.70262e-05
PPGPPMET-PWY: ppGpp biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	3.78573e-05
PPGPPMET-PWY: ppGpp biosynthesis|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	3.27634e-05
PWY-1042: glycolysis IV (plant cytosol)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	3.70521e-05
PWY-1042: glycolysis IV (plant cytosol)|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	2.42913e-05
PWY-1042: glycolysis IV (plant cytosol)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	7.76286e-05	0	0.000130113	0	7.98488e-05	0	0	9.12241e-05	0	0.000311954	0
PWY-1042: glycolysis IV (plant cytosol)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	4.87002e-05	0	0	0
PWY-1042: glycolysis IV (plant cytosol)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.93854e-05	0	0	0
PWY-1042: glycolysis IV (plant cytosol)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	5.43202e-05
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.85419e-05	0	0	0	0	0	0.000145881	0	0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	6.74705e-05	2.76607e-05
PWY-2942: L-lysine biosynthesis III|g__Campylobacter.s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	2.94027e-05
PWY-2942: L-lysine biosynthesis III|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	9.66195e-05	0	0
PWY-2942: L-lysine biosynthesis III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000108962	0	0
PWY-2942: L-lysine biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.4375e-05	0	0	0	0	8.18746e-05	0	0.000236092	0
PWY-2942: L-lysine biosynthesis III|g__Haemophilus.s__Haemophilus_sputorum	0	7.42634e-05	0	0	0	0	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.74336e-05	0	0	0	0	9.12403e-05	3.46899e-05	4.00511e-05	0
PWY-2942: L-lysine biosynthesis III|g__Neisseria.s__Neisseria_subflava	0	0	0	4.92804e-05	0	0	0	0	8.15131e-05	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	3.55998e-05
PWY-2942: L-lysine biosynthesis III|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000389337	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	8.32111e-05	0
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000137815	0	0	0	0	0	0
PWY-2942: L-lysine biosynthesis III|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.47153e-05	0
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.32554e-05	0	0	0	0	3.60646e-05	2.7831e-05	0.000136805	0
PWY-3001: superpathway of L-isoleucine biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.17441e-05	0	0	0	0	2.72638e-05	2.948e-05	3.38985e-05	0
PWY-3781: aerobic respiration I (cytochrome c)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	8.56736e-05	3.38158e-05	5.17027e-05	0
PWY-3781: aerobic respiration I (cytochrome c)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000243195	0	0	0	0	9.42298e-05	4.69411e-05	0	0
PWY-3841: folate transformations II|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	2.15529e-05
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	6.9363e-05	0	0	0
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000206856	0	0	0	0	8.79248e-05
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	3.134e-05	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000253661	0	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000168565	0	0	0	8.39621e-05	0	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00010779	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000103384	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.56284e-05
PWY-5030: L-histidine degradation III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000129537	0	0	0	0	0	0	0	0	0	0	0
PWY-5097: L-lysine biosynthesis VI|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000113855	0	0
PWY-5097: L-lysine biosynthesis VI|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	7.04364e-05	0	0	0	0	0	0	0.000245087	0
PWY-5097: L-lysine biosynthesis VI|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.19764e-05	0	0	0	0	9.1717e-05	3.78374e-05	4.47932e-05	0
PWY-5097: L-lysine biosynthesis VI|g__Neisseria.s__Neisseria_subflava	0	0	0	5.18015e-05	0	0	0	0	8.29168e-05	0	0	0
PWY-5097: L-lysine biosynthesis VI|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	4.26749e-05	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	8.83444e-05	0	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	2.34603e-05	0	0	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	4.16666e-05	0	0	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000223477	0	0	7.13108e-05	0	3.58642e-05
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000120323	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	2.77837e-05	0	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000509309	0	0.000190898	0	0.000403844	0	5.27323e-05	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000177993	0	0	0	3.20362e-05	0	5.06609e-05	1.82621e-05	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.6733e-05	0	0	0	0	1.89673e-05	1.94949e-05	2.97958e-05	0
PWY-5103: L-isoleucine biosynthesis III|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000179688	0	0	0	0	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	3.59337e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	5.70293e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	3.83348e-05	0	0	0.000204603	0	0	3.97319e-05	3.85038e-05	4.4863e-05
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Capnocytophaga.s__Capnocytophaga_gingivalis	0	0	0	0	0	0	3.72376e-05	0	0	0	0	0
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	1.37499e-05	0	0
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	2.24957e-05
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000164689	0	0	0	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00034404	0	0	0	0.000185589	0	0	0	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000111409	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	4.78535e-05	0	4.62171e-05	0	0	0	0	0.000260501	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.69815e-05	0	0	0	0	4.23076e-05	2.36227e-05	3.21253e-05	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Neisseria.s__Neisseria_subflava	0	0	0	9.45675e-05	0	0	0	0	6.17872e-05	5.59408e-05	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	3.42768e-05	0	8.01899e-05	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000122585	0	0	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Veillonella.s__Veillonella_parvula	0	0	0	2.85885e-05	0	0	0	0	0	0	2.20555e-05	5.46819e-05
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000150237	0	0	0	0	0	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000103052	0	0	0	0	3.96211e-05	7.85518e-05	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.13566e-05	0	0	0	0	0	2.29118e-05	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	2.18058e-05	0	6.21813e-05	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	4.53838e-05	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	7.18058e-05	0	0	0	0	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	6.71059e-05	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000171114	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.53327e-05	0	0	0	0	0	5.50554e-05	0.000457686	3.98983e-05
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.85524e-05	0	0	0	0	5.04511e-05	7.02817e-05	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	6.66255e-05	0	0	0	0	6.65377e-05	0.00013053	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	3.80131e-05
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.56548e-05	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000119217	0	0	4.58816e-05	0	0
PWY-5686: UMP biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000357748	0	0.000177242	0	0.000126392	0	0	0	0	0	0	0
PWY-5686: UMP biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	0.000121039	0	0
PWY-5686: UMP biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.59962e-05	0	0	0	0	0.000110817	5.05514e-05	9.34796e-05	0
PWY-5686: UMP biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	5.20816e-05	0	0	0	0	4.8214e-05	0	0	0
PWY-5686: UMP biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.00016061	0
PWY-5686: UMP biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	5.02015e-05	0	0	0
PWY-5686: UMP biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000217184	0	0	0	0	3.93115e-05
PWY-5686: UMP biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	6.75021e-05	0	0	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000116448	0	0	0	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	1.85845e-05	0	0	0	0	0	7.26495e-05	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000130021	0	8.14542e-05	0	0	0	7.17275e-05	0.000266118	3.43972e-05
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	4.12227e-05	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	2.50916e-05
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	9.11317e-05	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.51009e-05	0	0	0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.27341e-05	0	0	0	0	0	0.000103259	0	0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|g__Haemophilus.s__Haemophilus_sputorum	0	8.28207e-05	0	0	0	0	0	0	0	0	0	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.27341e-05	0	0	0	0	0	0.000103259	0	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|g__Haemophilus.s__Haemophilus_sputorum	0	8.28207e-05	0	0	0	0	0	0	0	0	0	0
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000161115	0	0	0	0	0	0	0
