pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
Insulin resistance [PATH:ko04931]	1670.4942	540.5268	933.0809999999999	2090.6186	1817.0167000000001	1569.9742999999999	670.4614	430.53839999999997	4966.952799999999	1902.4509999999998	1386.9337	1546.3320000000003
Insulin signaling pathway [PATH:ko04910]	1583.462	275.0955	511.70029999999997	956.2388	2391.3036	1027.9981	1082.8238999999999	102.801	2700.6781999999994	1705.4634999999998	4562.125	878.5840000000001
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	0.0	0.0	395.348	940.7034	0.0	129.936	51.1953	0.0	549.9628	2388.1218	536.1248	0.0
Legionellosis [PATH:ko05134]	2282.9007999999994	236.5352	613.33534	3529.5652	1153.049	2036.2165	1503.7484	348.243	4283.6283	1223.8313200000002	1274.90129	1218.3324000000002
Limonene and pinene degradation [PATH:ko00903]	610.195	93.9009	78.0876	192.61489999999998	264.2598	88.8598	0.0	76.7397	1271.3611	155.18779999999998	76.9847	0.0
Linoleic acid metabolism [PATH:ko00591]	0.0	0.0	28.6274	322.1963	0.0	28.3066	44.4054	0.0	924.5411	272.1635	0.0	0.0
Lipid biosynthesis proteins [BR:ko01004]	7247.913099999999	342.2974280000001	2184.2261999999996	15763.7642	6681.0359	7144.995400000002	4161.008100000001	751.0091	6940.4898	9061.2467	6477.290180000001	3687.1247999999996
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	0.0	0.0	0.0	51.484	0.0	0.0	0.0	0.0	124.0253	89.52770000000001	598.105	0.0
Lipoic acid metabolism [PATH:ko00785]	0.0	300.63890000000004	45.7991	929.0462	0.0	281.8885	767.19	208.031	236.6452	819.5826000000001	884.8525	539.197
Lipopolysaccharide biosynthesis [PATH:ko00540]	13802.7711	665.8589999999999	3301.7369999999996	14323.3254	12076.0549	8728.9938	4225.2477	985.2072	8575.9129	9128.443299999999	15145.236700000005	7554.817700000001
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	14778.040200000003	968.6477	4236.6991	18437.109	12188.209699999998	11798.753999999999	5695.911599999999	1844.7594	11648.319200000002	12849.7698	18182.988970000006	8965.598700000002
Longevity regulating pathway - multiple species [PATH:ko04213]	1827.0396	828.177	538.9529	1641.8231	1525.0045	1143.5483000000004	788.4981	302.5644	1722.2004000000004	916.971	3743.2476	587.4621999999999
Longevity regulating pathway - worm [PATH:ko04212]	1104.6531	2584.9911	864.7734	2564.7695000000003	2617.1467	2253.16406	1771.1218999999999	418.39623	4131.5814	2875.0663199999995	3396.88652	10354.944
Longevity regulating pathway [PATH:ko04211]	324.597	828.177	293.68850000000003	480.1624	53.2182	0.0	431.8852	0.0	450.35900000000004	428.1083	1369.9282	210.8454
Lysine biosynthesis [PATH:ko00300]	5743.341399999999	1355.5911999999998	1220.6605	6229.893400000001	5453.7376	4768.1346	5543.4643	1617.7277	15025.448399999997	9306.036600000001	10732.93184	5112.516299999999
Lysine degradation [PATH:ko00310]	6995.783299999999	563.8696	1261.4364	3122.1522000000004	4456.0398	1197.2439	4557.9625	146.4478	4614.4877	4536.37252	1975.09601	10363.444600000003
Lysosome [PATH:ko04142]	1067.2563	335.10519999999997	555.8406	625.3858	749.8871	4849.986199999999	1892.9249999999997	102.477	249.97379999999998	568.9672	393.17010000000005	1195.1404
MAPK signaling pathway - fly [PATH:ko04013]	324.597	0.0	24.5359	172.0616	53.2182	0.0	336.0045	0.0	296.9031	198.2087	1279.5234	210.8454
MAPK signaling pathway - plant [PATH:ko04016]	99.6697	1139.4683	532.19802	3075.0240000000003	589.2280000000001	1804.034	660.8003999999999	48.7543	737.9913999999999	1117.4124	2225.568300000001	400.0488
MAPK signaling pathway - yeast [PATH:ko04011]	0.0	828.177	269.1526	308.1008	0.0	0.0	95.8807	0.0	153.4559	229.8996	90.4048	0.0
Mannose type O-glycan biosynthesis [PATH:ko00515]	0.0	0.0	31.6818	0.0	0.0	0.0	0.0	0.0	151.5388	22.4098	163.9376	0.0
Meiosis - yeast [PATH:ko04113]	0.0	0.0	35.0705	151.567	0.0	0.0	0.0	0.0	61.2832	44.3282	0.0	0.0
Membrane trafficking [BR:ko04131]	2112.9349000000007	2336.9655999999995	2383.9908	4413.6489	6320.409199999999	2734.2633999999994	8108.608200000001	627.2269	2989.4205999999995	2380.0495	6951.1162	2939.698
Messenger RNA biogenesis [BR:ko03019]	6222.026920000001	2313.25386	3429.01712	11533.7076	10244.268100000001	9653.342760000001	5486.658100000001	2027.20713	9066.58721	8914.240709999998	11388.370820000002	41259.5247
Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	65.8513	2329.1606	242.2043	663.7743	19.5937	63.3565	251.8753	17.3803	954.6162	1002.9773	359.8744	248.0502
Methane metabolism [PATH:ko00680]	7200.591299999998	3324.082000000001	5281.166100000001	17394.989499999996	10680.4856	8867.96911	11322.634699999997	2959.7095	9455.376300000002	12431.091779999999	10387.9295	8678.532099999999
MicroRNAs in cancer [PATH:ko05206]	1353.199	1260.7374	324.1599	261.5165	514.2900000000001	3497.5370000000007	313.551	0.0	367.7659	556.1530999999998	96.3678	1544.951
Mineral absorption [PATH:ko04978]	99.6697	121.4343	263.04542000000004	585.3784	589.2280000000001	2513.862	564.9196999999998	3201.8043000000002	622.9663999999998	837.3512	951.9635000000002	673.2988
Mismatch repair [PATH:ko03430]	11215.2493	1641.7463000000002	3048.1563300000007	9940.033200000002	18393.237	11620.56838	7614.9557	1241.4768	11323.457959999998	15310.272610000002	15383.49559	14043.912599999998
Mitochondrial biogenesis [BR:ko03029]	12969.2354	5914.708780000001	4842.5968	15421.278459999992	18554.590099999998	22039.88179	12071.972700000002	4520.93613	21287.23094	20532.18836	15915.8969	30997.7252
Monobactam biosynthesis [PATH:ko00261]	2193.434	166.9918	267.48410000000007	3331.8862000000004	1049.2662	2155.0384	3194.0238	1014.3019999999999	3489.4842	5317.3626	3695.1471999999994	3205.0298
N-Glycan biosynthesis [PATH:ko00510]	0.0	0.0	73.3414	0.0	0.0	349.44699999999995	579.778	0.0	1375.2759999999996	256.416	41.8794	0.0
NOD-like receptor signaling pathway [PATH:ko04621]	1063.9407	224.491	438.34895	398.7899	816.113	1528.8863999999996	968.9578	114.132	2932.726	606.2452	3427.9972000000007	994.24
Naphthalene degradation [PATH:ko00626]	65.8513	755.8451	646.5130000000001	1867.2707	19.5937	140.5199	388.4164	194.0398	2631.9511	2165.6422	813.8797	995.0661999999999
Necroptosis [PATH:ko04217]	2233.6348	262.1111	629.8769	1764.6473	2970.1834000000003	2311.6368	2436.2245999999996	423.3198	6223.3649	2432.2434999999996	4530.255700000001	6237.9605
Neomycin	0.0	0.0	151.39679999999996	352.5785	765.7316	187.259	177.4285	96.4958	355.29819999999995	301.7454	354.8624000000001	785.4849999999999
Nicotinate and nicotinamide metabolism [PATH:ko00760]	4729.8024000000005	2083.1735999999996	4026.4087999999992	11585.6971	5224.916499999999	4477.8219	3082.7227	998.7362	6329.520000000001	10982.679399999999	5352.1555	7241.847599999999
Nitrogen metabolism [PATH:ko00910]	3295.4538000000002	1515.3875	2130.5854	3649.0802499999995	4232.1226000000015	5489.8264	2272.1704999999997	6025.924299999999	6320.6774000000005	5318.63993	10032.076799999995	19407.027899999997
Nitrotoluene degradation [PATH:ko00633]	66.7636	30.3951	0.0	288.9703	368.043	248.19940000000003	32.9844	369.153	1380.596	657.4873	679.5653	430.4728
Non-alcoholic fatty liver disease [PATH:ko04932]	0.0	0.0	0.0	1967.6258	0.0	0.0	51.1953	0.0	968.8442	578.0928	172.0893	699.045
Non-homologous end-joining [PATH:ko03450]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	405.425	0.0	318.3520000000001	0.0
Nonribosomal peptide structures [PATH:ko01054]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.452	0.0	108.232	0.0
Novobiocin biosynthesis [PATH:ko00401]	0.0	199.383	498.7424	1768.5237000000002	0.0	577.3628	142.9622	31.1184	1470.2734999999998	2676.8345	1323.4217999999998	187.1728
Nucleotide excision repair [PATH:ko03420]	6799.5649	3325.1630000000005	1976.4405	5611.734900000001	16804.9196	5196.4431	6014.6643	655.1229000000001	5411.170399999999	8771.8562	7869.3805	6598.227899999999
Nucleotide metabolism	0.0	91.7692	0.0	357.4113	319.33	491.8913	67.7108	0.0	209.0983	65.4966	1008.1069	167.043
O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	17037.831199999997	2433.6056000000003	2728.0088	10790.007800000001	6792.808199999999	5506.1718	2748.0267	640.3408	5045.4836	4288.000899999999	8751.3403	7547.990400000001
One carbon pool by folate [PATH:ko00670]	6822.634499999999	1614.7749	2167.8494	5672.522999999999	7257.3014	8315.292599999999	4553.354700000001	2368.9202	7562.369999999999	8045.78139	11008.1821	5270.8171999999995
Other glycan degradation [PATH:ko00511]	1581.9151000000002	1087.8812999999998	740.7975	1093.14341	1093.6725000000001	7471.228199999999	3818.9773999999998	371.64009999999996	699.2059999999999	1357.88487	858.2287999999999	2861.3361000000004
Other types of O-glycan biosynthesis [PATH:ko00514]	0.0	0.0	31.6818	0.0	0.0	0.0	0.0	0.0	151.5388	22.4098	163.9376	0.0
Others	2838.4610000000002	2172.6914	344.4117	3888.5370999999986	373.716	1201.1906	197.39260000000002	264.8564	8153.847400000002	1933.4344999999998	1929.2575000000002	2943.099
Oxidative phosphorylation [PATH:ko00190]	8493.8714	3060.5311	5408.004070000001	21169.829649999992	8063.943699999999	10037.267600000001	6300.4695	2569.8255	14916.482099999997	14519.405759999998	10205.063089999998	15759.852499999999
PI3K-Akt signaling pathway [PATH:ko04151]	232.1355	0.0	0.0	13.4556	408.457	157.7888	141.45870000000005	0.0	81.4237	23.6176	124.5535	235.058
PPAR signaling pathway [PATH:ko03320]	812.7937000000001	124.39899999999999	1477.8364	1783.4742	1078.9969	1742.3759000000005	2932.5846	184.4112	2760.7726000000002	4652.646599999999	1417.8607	551.6791
Pancreatic secretion [PATH:ko04972]	408.4469	0.0	0.0	127.4286	260.545	0.0	649.8579	0.0	128.6934	109.2892	50.0332	480.545
Pantothenate and CoA biosynthesis [PATH:ko00770]	10476.818699999998	524.7886999999998	3900.1481999999996	5290.411509999999	4353.6213	4708.2148	5205.4493	276.9704	9114.7483	8219.8582	4742.1783000000005	8298.8893
Parkinson disease [PATH:ko05012]	831.8052	224.491	438.34895	2366.4157	407.656	1371.0975999999996	878.6944	114.132	3901.5702	1184.338	3567.588300000001	1458.2269999999999
Pathogenic Escherichia coli infection [PATH:ko05130]	482.0219	0.0	755.9183	1101.4369	4438.8373	1564.0766	786.8983999999998	43.5613	1489.1933	633.9254	807.7208999999998	641.219
Pathways in cancer [PATH:ko05200]	914.6861	1720.2816	238.495	739.5525000000002	771.0993	418.8143	537.5539	0.0	781.2237	824.4849999999999	396.28279999999995	758.8597
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	113.006	828.177	416.60179999999997	2408.6994	93.3304	635.3268000000002	147.07600000000002	0.0	1122.3001000000002	857.5082000000001	389.4221	849.3452
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	0.0	0.0	0.0	26.4117	0.0	78.3587	209.7658	0.0	76.3524	154.3383	30.7438	401.047
Pentose and glucuronate interconversions [PATH:ko00040]	1260.921	1162.0827	1986.9471000000003	3335.6024	1527.449	532.1129999999999	594.1595	369.9913	3460.2797	5394.227500000001	1811.5495	2373.1735
Pentose phosphate pathway [PATH:ko00030]	11690.447999999997	1626.021	4785.2628	16224.292	7023.318	5525.7833	8121.120900000001	4472.225700000001	8046.047800000002	11326.62106	10240.148300000003	7383.3357000000005
Peptidases and inhibitors [BR:ko01002]	23145.561900000004	9299.219700000003	7074.45456	41942.45911000002	31358.5237	26504.27809	17928.08968	5325.5354	28847.18999999999	36638.75514	32818.86430999999	24330.2751
Peptidoglycan biosynthesis [PATH:ko00550]	17007.9747	4091.5479	5302.6743719999995	16173.989000000001	24622.225499999997	11475.820699999997	11081.085299999995	2858.327	34087.67513	21608.753700000005	18580.384700000002	10618.200399999998
Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	18141.6826	7104.3514000000005	6420.633671999998	27905.7645	26926.081799999996	16973.2898	12716.535679999995	4220.2926	35778.80983	26018.251307000006	23566.143200000002	13530.5234
Peroxisome [PATH:ko04146]	706.3009999999999	828.177	486.65500000000003	1887.0394999999999	1270.9552	1148.2222000000004	1216.6571	184.4112	1534.6802	3074.0346999999997	2582.8738	376.6823
Pertussis [PATH:ko05133]	4567.8114000000005	445.44576000000006	948.7686000000001	2379.4159	2908.9902000000006	599.5011999999999	2133.3843	359.5896	2158.8821000000003	3046.1232399999994	3457.8155	5389.0120000000015
Phenazine biosynthesis [PATH:ko00405]	334.728	190.5163	69.59585	499.13822000000005	451.8126	1115.4197000000001	80.4485	218.2982	1613.2768	3594.4791	1504.8763	640.239
Phenylalanine	7479.9655	2880.6558	2436.9833999999996	11723.618040000003	7013.375000000001	10498.873700000002	4077.1383	5349.7388	18220.12029999999	20963.961900000002	13653.282110000002	6184.222299999999
Phenylalanine metabolism [PATH:ko00360]	3867.383	1002.8510000000001	1073.3888	1615.7239	620.3426	654.6368	1118.403	589.2314	1626.5	2735.3648999999996	1183.2630000000001	820.4548
Phenylpropanoid biosynthesis [PATH:ko00940]	692.5055	92.0241	80.02369999999998	1426.6366999999998	106.436	1041.7732	1243.4180999999999	284.548	2512.6809	633.2489999999999	487.9902000000001	0.0
Phosphatidylinositol signaling system [PATH:ko04070]	0.0	126.359	272.147	910.4652999999998	1259.7909999999997	146.7446	551.5919	223.2846	904.7900999999999	1383.858	1036.5404	312.454
Phospholipase D signaling pathway [PATH:ko04072]	0.0	0.0	48.417	70.22399999999999	680.2239999999998	0.0	473.5805	0.0	42.7916	237.3693	360.545	179.433
Phosphonate and phosphinate metabolism [PATH:ko00440]	416.392	736.9069999999998	0.0	205.74439999999998	497.365	0.0	225.679	0.0	1335.3101000000001	142.9201	292.2246	414.787
Phosphotransferase system (PTS) [PATH:ko02060]	3780.7802999999994	1926.2883000000002	2867.0609000000004	9734.129600000002	48397.4023	3327.1385	12174.5784	5044.570499999999	12897.964999999998	11348.537699999999	19853.3129	6508.8847000000005
Photosynthesis - antenna proteins [PATH:ko00196]	0.0	0.0	0.0	0.0	0.0	205.782	0.0	0.0	0.0	163.267	0.0	0.0
Photosynthesis [PATH:ko00195]	2162.0622	223.46689999999998	1460.7693999999997	6179.178999999999	2794.6781	2104.7063	2185.1407	733.0304	3615.9578999999994	7583.507	4099.6764	8618.6886
Photosynthesis proteins [BR:ko00194]	2162.0622	449.0881999999999	1460.7693999999997	6355.936000000001	2794.6781	5080.402299999999	2185.1407	805.1315	3959.9678999999996	8186.293199999999	6665.4774	8618.6886
Plant-pathogen interaction [PATH:ko04626]	1214.56	205.96359999999999	293.4732	1148.0654	2723.5433000000003	699.8206000000001	1118.8593	824.2124	958.1898999999999	889.5734999999997	1553.4984	2433.6741999999995
Platinum drug resistance [PATH:ko01524]	99.6697	1766.4677	370.79842	619.4586	589.2280000000001	1543.68	816.7949999999998	48.7543	838.9005999999998	816.7922	768.9518000000002	551.0468000000001
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	0.0	134.395	69.2864	99.1171	0.0	0.0	0.0	0.0	65.3261	47.3093	17.5663	0.0
Polyketide biosynthesis proteins [BR:ko01008]	0.0	221.2482	98.3902	513.1569999999999	0.0	2062.038	87.259	49.2714	825.1264	21.9249	1276.5356	632.42
Polyketide sugar unit biosynthesis [PATH:ko00523]	2882.7752	314.59939999999995	200.0915	822.7485	2938.3274	2691.3408	821.7792	133.30540000000002	671.0411	1283.0113000000001	2133.4024	1720.4170000000001
Porphyrin and chlorophyll metabolism [PATH:ko00860]	10275.2627	1290.3153	3317.999500000001	7632.303735999999	9655.0271	8604.712049999998	5565.6183	1847.4633999999999	8183.9136	7660.635800000001	8617.938200000002	8982.6304
Prenyltransferases [BR:ko01006]	984.623	207.43290000000002	262.9499	1671.5896999999998	854.8214999999999	1773.3844	300.1934	446.6396	3301.0760000000005	1943.7307	2838.1737	5035.1335
Primary immunodeficiency [PATH:ko05340]	115.527	0.0	275.3025	229.1977	0.0	0.0	126.482	70.77	2041.9940000000001	202.279	482.1603	288.438
Prion disease [PATH:ko05020]	0.0	0.0	25.8997	2023.2792	0.0	25.664	51.1953	0.0	968.8442	610.6481	299.0173	772.6697999999999
Prodigiosin biosynthesis [PATH:ko00333]	1232.991	0.0	54.7545	851.4936	719.2370000000002	364.1744	632.8602000000002	53.2229	670.3569	1102.8408	1278.214	520.1320000000001
Progesterone-mediated oocyte maturation [PATH:ko04914]	232.1355	0.0	0.0	0.0	408.457	157.7888	141.45870000000005	0.0	0.0	0.0	32.4982	235.058
Prokaryotic defense system [BR:ko02048]	9394.395900000001	6304.7173	6061.5064	15976.676599999997	15510.048799999999	19859.397999999997	4387.8084	3234.2457000000004	9203.133600000001	21005.33434	10919.00569	9947.2323
Prolactin signaling pathway [PATH:ko04917]	556.1379999999998	0.0	136.6339	124.8567	316.4189	50.5276	226.386	0.0	44.1083	225.443	432.391	297.231
Propanoate metabolism [PATH:ko00640]	7212.286299999999	1105.3794999999998	3216.799	6184.239200000002	9672.472699999997	6043.540999999999	4935.5855	826.3021	10821.3336	9042.135529999996	9399.013969999998	11338.705400000004
Prostate cancer [PATH:ko05215]	232.1355	0.0	0.0	0.0	408.457	157.7888	141.45870000000005	0.0	0.0	0.0	32.4982	235.058
Proteasome [BR:ko03051]	232.1355	0.0	0.0	0.0	408.457	157.7888	141.45870000000005	0.0	192.8056	149.2756	395.8978	235.058
Protein digestion and absorption [PATH:ko04974]	162.01	0.0	0.0	0.0	251.289	529.318	87.2166	143.8338	0.0	0.0	0.0	224.775
Protein export [PATH:ko03060]	6406.0056	1414.474	2293.7192999999997	6181.404999999999	5023.674400000001	7548.0079000000005	2630.9671000000003	2080.3278	6008.707700000001	11401.48724	8978.83947	4737.5879
Protein kinases [BR:ko01001]	3828.2028	366.54200000000003	2367.0609	6120.673800000001	5091.758099999999	7945.766999999999	5125.880499999999	127.8638	2836.95391	7094.0044800000005	10131.56388	3647.6290999999997
Protein phosphatases and associated proteins [BR:ko01009]	1403.4935	0.0	667.4754999999998	3650.2967999999996	457.5549	196.3496	207.41500000000005	200.2288	886.6712999999997	1065.3028	2161.3424	1342.1275
Protein processing	2666.9353	526.0623999999999	629.9286	2147.1364	1643.2879	2504.9147000000003	1090.2982	394.4808	1422.9358000000002	3687.8262000000004	2428.474	2600.4861000000005
Protein processing in endoplasmic reticulum [PATH:ko04141]	232.1355	0.0	0.0	0.0	408.457	157.7888	141.45870000000005	0.0	0.0	0.0	32.4982	235.058
Proteoglycans in cancer [PATH:ko05205]	0.0	0.0	116.338	92.3098	819.96	144.935	0.0	0.0	118.3961	54.6194	147.1356	0.0
Proximal tubule bicarbonate reclamation [PATH:ko04964]	398.611	0.0	0.0	105.2797	275.71500000000003	0.0	90.2789	0.0	159.2283	155.0822	98.3206	203.966
Purine metabolism [PATH:ko00230]	22719.1129	14263.45	5734.660900000001	45945.89061	18290.8809	19651.6067	11734.129099999998	8805.413500000002	27143.7543	29706.715120000008	31405.405570000003	48307.301999999996
Pyrimidine metabolism [PATH:ko00240]	14555.392399999999	8233.678600000001	6871.296699999999	32330.309409999998	13540.331399999995	16185.2588	12774.627599999998	3771.1498999999994	13698.699499999999	19714.5886	17218.705510000003	26863.194100000004
Pyruvate metabolism [PATH:ko00620]	12312.020499999999	3413.714000000002	9298.46304	19159.699999999997	12785.154700000001	16910.489109999995	13471.831999999999	2822.7931999999996	27044.88060000001	24404.166269999998	12326.373999999994	16221.981800000003
Quorum sensing [PATH:ko02024]	25040.6768	5157.5179	8408.581749999998	25325.677700000004	24777.24	17546.4311	16522.763380000004	4763.4992999999995	32040.587699999996	32714.396639999995	30515.84707	27070.410600000003
RIG-I-like receptor signaling pathway [PATH:ko04622]	0.0	0.0	149.689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA degradation [PATH:ko03018]	5966.0468200000005	1898.4100599999997	2803.4466199999997	10853.7444	9186.369600000002	8508.49576	5219.7390000000005	1993.85453	8625.270110000001	8187.746609999999	9172.532019999999	41212.952600000004
RNA polymerase [PATH:ko03020]	9082.9454	2892.7757	2648.65656	10010.38742	3906.2976999999996	4596.4942	3721.0367000000006	1876.9024999999997	6424.30062	8068.454070000001	7104.538410000001	14531.109300000002
RNA transport [PATH:ko03013]	1609.3988000000002	497.5892	875.6596	1494.0967	201.6244	1131.4754	582.6521	135.1001	2349.1107	2194.3752	1789.3621999999998	25995.291
Renal cell carcinoma [PATH:ko05211]	34.7326	75.2482	0.0	567.3448000000002	91.0713	261.0255	61.1636	0.0	437.1069	688.6339999999999	220.5682	70.8077
Renin-angiotensin system [PATH:ko04614]	0.0	11.4356	42.2659	555.0727999999998	0.0	184.8213	14.9782	60.1006	83.5093	66.7493	13.5088	0.0
Replication and repair	10956.399399999998	4254.120700000001	4253.30134	9539.291700000002	11576.144799999998	14509.312799999998	8164.6664	3342.0506999999993	9892.010999999999	10310.918319999999	6290.072700000001	19456.190000000002
Retinol metabolism [PATH:ko00830]	65.8513	684.1272	134.4513	560.7539	19.5937	63.3565	0.0	17.3803	652.407	867.1263	301.1891	97.0522
Retrograde endocannabinoid signaling [PATH:ko04723]	0.0	0.0	0.0	1647.1950000000002	0.0	0.0	0.0	0.0	673.956	326.534	0.0	699.045
Riboflavin metabolism [PATH:ko00740]	9107.9254	150.74200000000002	406.10400000000004	3750.0575000000003	1561.4381000000003	2911.1873	9705.502	174.58200000000002	4913.0555	6910.366100000001	4522.468499999999	5030.574300000001
Ribosome [BR:ko03011]	26461.20049999999	10297.342200000001	7758.934651000001	42283.307218000016	31870.83550000001	16940.531099999997	22577.4813	8468.880599999999	39263.59428	26474.475319999994	23216.178200000006	46072.2317
Ribosome [PATH:ko03010]	26461.20049999999	10297.342200000001	7758.934651000001	42283.307218000016	31870.83550000001	16940.531099999997	22577.4813	8468.880599999999	39263.59428	26474.475319999994	23216.178200000006	46072.2317
Ribosome biogenesis [BR:ko03009]	22817.494599999995	5190.744400000001	9137.4898	21020.076399999994	22537.110100000005	25974.033899999995	22897.689200000004	8464.3133	30008.8343	27285.654179999994	36155.60555999999	26321.632100000003
Ribosome biogenesis in eukaryotes [PATH:ko03008]	0.0	0.0	166.9321	146.6497	819.96	144.935	0.0	0.0	162.291	134.0881	613.1761	0.0
Salivary secretion [PATH:ko04970]	408.4469	0.0	0.0	127.4286	260.545	0.0	649.8579	0.0	128.6934	109.2892	50.0332	480.545
Salmonella infection [PATH:ko05132]	1545.9626	224.491	1194.26725	1500.2268	5254.9503	3092.9629999999997	1755.8561999999997	157.69330000000002	4421.9193	1240.1706	4235.7181	1635.459
Secondary bile acid biosynthesis [PATH:ko00121]	0.0	61.2931	0.0	252.6845	216.565	67.2731	795.703	0.0	63.4109	146.737	186.4391	0.0
Secondary metabolism	255.368	0.0	25.4948	147.8613	180.1512	642.6381000000001	93.4733	0.0	326.1509	1101.1191999999999	667.9542	693.742
Secretion system [BR:ko02044]	24029.31741	7362.546	17752.541200000003	23923.091249999998	19755.3814	20333.1743	14732.455739999996	5817.497700000001	31969.471060000003	33143.43144	24671.211300000006	19163.948700000004
Selenocompound metabolism [PATH:ko00450]	6044.029199999999	829.5660000000003	1335.2058	15027.6734	4528.702799999999	4392.777799999999	1754.8941000000002	831.5228999999999	5323.641739999999	5937.43904	10329.388930000001	13562.0854
Signaling pathways regulating pluripotency of stem cells [PATH:ko04550]	0.0	0.0	62.6056	297.5817	0.0	241.336	1562.6076	0.0	325.95399999999995	177.70440000000005	61.9657	741.498
Signaling proteins	2471.4591	423.782	603.3465000000001	1990.3265999999999	1183.935	1164.2884	2665.2977	220.49949999999998	2633.1331999999998	2680.1934599999995	2700.4379	2152.7281000000003
Sphingolipid metabolism [PATH:ko00600]	1064.222	772.9073999999998	407.42420000000004	422.29801000000003	408.1681000000001	3276.0754999999995	1710.9512	230.5421	724.53	304.94637	858.6173999999999	1206.3029000000001
Sphingolipid signaling pathway [PATH:ko04071]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.78	52.1366	57.9367	0.0
Spinocerebellar ataxia [PATH:ko05017]	540.886	0.0	0.0	0.0	1233.309	55.5727	339.58	0.0	0.0	0.0	0.0	412.677
Staphylococcus aureus infection [PATH:ko05150]	0.0	0.0	64.4173	878.366	308.992	190.495	2617.7360000000003	22.8521	2352.9936	705.7262	88.19539999999999	1683.409
Starch and sucrose metabolism [PATH:ko00500]	18462.652199999993	1887.3538999999998	6451.091100000001	12793.588	14506.126999999999	8678.745000000004	9839.5083	3275.3359000000005	25463.731900000002	11387.359099999998	19508.847700000006	11033.841299999998
Steroid degradation [PATH:ko00984]	0.0	31.1361	26.5317	0.0	0.0	131.389	0.0	37.6812	0.0	0.0	0.0	0.0
Stilbenoid	0.0	92.0241	0.0	61.1123	0.0	787.5110000000001	0.0	0.0	0.0	109.252	0.0	0.0
Streptomycin biosynthesis [PATH:ko00521]	3348.8732000000005	731.579	535.1508	2564.6242	3856.1757	3750.3693	1543.3409999999997	414.9485	1948.3434999999997	2496.5429000000004	4453.6645	2679.9242
Structural proteins	8606.2463	2223.9121000000005	2987.7502899999995	16259.901820000001	3961.2974	6672.6548999999995	6476.902800000001	1762.7989000000002	7764.5016	8496.3178	7015.9783	4078.3270000000007
Styrene degradation [PATH:ko00643]	792.3417999999998	210.07	526.6319	856.6178	1641.814	130.7519	672.4762000000001	0.0	56.0928	273.34520000000003	19.3824	3292.6040000000003
Sulfur metabolism [PATH:ko00920]	8275.5394	1309.2782	1605.3308000000002	8052.274099999999	4799.3857	1934.9737000000002	2597.2817999999997	929.9922	5181.072579999999	6414.015409999999	6830.67461	4143.0792
Sulfur relay system [PATH:ko04122]	3851.5876000000003	1007.8932	2241.5124	3841.1304000000005	2513.9699	1127.0778	1606.6791999999996	272.97900000000004	8244.8221	6278.816540000002	2991.5346	3162.4332000000004
Synthesis and degradation of ketone bodies [PATH:ko00072]	1013.4728	432.65299999999996	123.52170000000001	83.63119999999999	1450.299	169.42639999999997	711.268	0.0	15.1312	48.6892	40.5076	539.3429
Systemic lupus erythematosus [PATH:ko05322]	0.0	0.0	0.0	88.8302	0.0	0.0	0.0	0.0	29.2794	63.8061	0.0	32.2758
Taurine and hypotaurine metabolism [PATH:ko00430]	1281.4676	249.26839999999999	1248.8015000000003	2130.2126	3248.8798	2215.025	1551.4033	48.7543	3133.6827999999996	2994.2949000000003	2118.1494999999995	1532.4321000000002
Terpenoid backbone biosynthesis [PATH:ko00900]	11467.380000000003	1734.0543000000002	1512.2336100000002	5456.2011	6188.490699999999	4578.0321	6383.038299999998	659.6881	6860.39118	9771.737970000002	5547.144499999999	14497.013899999998
Th17 cell differentiation [PATH:ko04659]	232.1355	0.0	0.0	0.0	408.457	157.7888	141.45870000000005	0.0	0.0	0.0	32.4982	235.058
Thermogenesis [PATH:ko04714]	381.704	0.0	149.0398	3129.3923999999997	716.307	1372.5482000000004	520.1509	184.4112	1672.1983	2887.5185999999994	1142.8261	740.0450999999999
Thiamine metabolism [PATH:ko00730]	9132.308	921.9459999999999	2098.0056999999997	5038.4079	3264.4335	3533.1902999999998	7366.4489	1489.7759000000003	4011.6126999999997	9175.904340000001	2234.7356000000004	4979.0448
Thyroid hormone signaling pathway [PATH:ko04919]	1171.358	0.0	582.4228999999998	2608.2971	49.0979	0.0	65.9563	181.96	37.6599	26.8506	211.9185	727.66
Thyroid hormone synthesis [PATH:ko04918]	113.006	1732.392	437.68039999999996	349.79056	93.3304	637.0319000000002	0.0	0.0	48.0746	16.9605	534.015	76.6754
