# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-4041: &gamma;-glutamyl cycle|unclassified	0	0	0	0	0	0	0	0	0.000150504	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III	0	0	0	0.000146994	0.000279624	0.000354382	0	0	0.000224526	0	0.000317523	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000230948	0	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.00028978	0
PWY-4981: L-proline biosynthesis II (from arginine)	0	0	0	0	0.000170256	0	0	0	0	0	0	0
PWY-5030: L-histidine degradation III	0	0	0	0	0	0.000342918	0	0	0	0	0	0
PWY-5030: L-histidine degradation III|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00033845	0	0	0	0	0	0
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0	0	0	0	0	0	0	0	0	0	0.000177865	0
PWY-5097: L-lysine biosynthesis VI	0	0	0	0	0	0	0	0	0.000261167	0.000222414	0.00031841	0
PWY-5100: pyruvate fermentation to acetate and lactate II	0.000173305	0	0	0	0.000283088	0	0	0	0.000301194	0.000197277	0.000420309	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000178354	0
PWY-5103: L-isoleucine biosynthesis III	0.000288539	0	0	0.000474097	0.000656536	0.000230059	0.000233195	0	0.000270638	0.000528106	0.000428687	0
PWY-5103: L-isoleucine biosynthesis III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000288539	0	0	0	0.000302351	0	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	9.4396e-05	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.09137e-05	0	0	0	0	0	2.91694e-05	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	2.42487e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	5.94811e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_sp_A12	0	0	0	0	0	0	0	0	1.5753e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000220402	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|unclassified	0	0	0	0	0	0	0	0	0	0	0.000122329	0
PWY-5104: L-isoleucine biosynthesis IV	0	0	0	0	0	0	0	0	0	0	0.000302919	0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0	0	0	0	0	0	0	0	0	0.000225678	0	0
PWY-5173: superpathway of acetyl-CoA biosynthesis	0	0	0	0	0	0	0	0	0.000197174	0.000161035	0.000331437	0
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	5.99429e-05	0	0
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000253225	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.000199835	0	0	0.000237704	0.000330892	0	0	0	0.000169484	0.000457858	0.000311907	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000177686	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000169679	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.0001278	0	0	0	0	0	5.49784e-05	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Neisseria.s__Neisseria_subflava	0	0	0	5.22757e-05	0	0	0	0	0	4.84686e-05	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	0.000132144	0	0	0	0	0	0	0	0	0	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.000116893	0	0	0.000234236	0	0	0	0	0	0	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000116696	0	0	0	0	0	0	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.7145e-05	0	0	0	0	0	0	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified	0.000116893	0	0	0	0	0	0	0	0	0	0	0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0	0	0	0.000185685	0	0	0	0	0	0.000380929	0.0004076	0
PWY-5367: petroselinate biosynthesis	0	0	0	0	0	0	0	0	0.000381715	0	0	0
PWY-5367: petroselinate biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000241404	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0	0	0	0	0	0	0	0	0	0.000219217	0.000190668	0
PWY-5484: glycolysis II (from fructose 6-phosphate)	0	0	0	0.000238422	0.000278118	0.000372316	0	0	0	0	0.0001825	0
PWY-5659: GDP-mannose biosynthesis	0	0	0	0	0	0	0	0	0	0	0.00025002	0
PWY-5659: GDP-mannose biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.00016068	0
PWY-5667: CDP-diacylglycerol biosynthesis I	0.000185491	0	0	0.00016904	0.000335001	0.00043239	0	0	0.000256304	0.000663645	0.000493495	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000290683	0	0	0	0	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000234487	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000231555	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0	2.73803e-05	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000369476	0	0	0	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	0.000175449	0	0	0	0.00016693	0	0	0	0	0	0	0
PWY-5686: UMP biosynthesis	0.000278685	0	0	0.000309335	0.000248962	0.000597055	0.000163454	0	0.000453357	0.000427859	0.000273711	0
PWY-5686: UMP biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000272656	0	0	0	0	0	0	0	0	0	0	0
PWY-5686: UMP biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.35819e-05	0	0	0	0	9.86115e-05	0	0	0
PWY-5686: UMP biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	7.24729e-05	0	0	0	0	0.000112616	0	0	0
PWY-5686: UMP biosynthesis|unclassified	0	0	0	0	0	0	0.000148748	0	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	0.000160364	0	0	0	0.000243118	0.000349014	0	0	0.000354842	0.000562921	0.000321451	0.000166466
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000194513	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|unclassified	0	0	0	0	0	0	0	0	0.000302808	0	0	0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0	0	0	0	0	0	0	0	0	0	0.000205179	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0	0	0	0	0	0	0	0	0	0	0.000205179	0
PWY-5897: superpathway of menaquinol-11 biosynthesis	0	0	0	0	0	0	0	0	0	0	0.000305955	0
PWY-5898: superpathway of menaquinol-12 biosynthesis	0	0	0	0	0	0	0	0	0	0	0.000305955	0
PWY-5899: superpathway of menaquinol-13 biosynthesis	0	0	0	0	0	0	0	0	0	0	0.000305955	0
PWY-5913: TCA cycle VI (obligate autotrophs)	0	0	0	0	0	0	0	0	0	0.000475059	0.000301703	0
PWY-5913: TCA cycle VI (obligate autotrophs)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000197787	0	0
PWY-5913: TCA cycle VI (obligate autotrophs)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000296178	0
PWY-5918: superpathay of heme biosynthesis from glutamate	0	0	0	0.00020222	0	0	0	0	0	0.000272874	0	0
PWY-5973: cis-vaccenate biosynthesis	0	0	0	0.000254503	0.000228273	0.000544599	0	0	0.000365848	0.000251191	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.37308e-05	0	0	0	0	0	8.17013e-05	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000113137	0	0	0	0	0	8.58693e-05	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000437958	0	0	0	0	0	0
PWY-5989: stearate biosynthesis II (bacteria and plants)	0	0	0	0.00017839	0.000286538	0	0	0	0	0.000275403	0	0.000103901
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000278658	0	0	0	0	0	0	0
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.4784e-05	0	0	0	0	0	2.06893e-05	0	0
PWY-5989: stearate biosynthesis II (bacteria and plants)|g__Neisseria.s__Neisseria_subflava	0	0	0	9.12015e-05	0	0	0	0	0	8.66925e-05	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.000267327	0	0	0.000215634	0.000397822	0.000292814	0	0	0.000297903	0.000384748	0.000388379	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0.000173384	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000155926	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000214701	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	3.31082e-05	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	9.3343e-05	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	6.73002e-05	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000255432	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0.000156232	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.000243365	0	0	0.000348504	0.000364497	0.000349679	0	0	0.000265844	0.000366668	0.000455891	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0.000151043	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000196568	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.3826e-05	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000135115	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000237665	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	2.88335e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	7.98725e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	6.44197e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000280026	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	0	0	0	0	0	0	0	0	0	0.00016445	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	0	0	0	0.000170929	0.00035108	0	0	0	0.000571231	0.000350851	0.000526494	0
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0.000131408	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000184079	0
PWY-6124: inosine-5'-phosphate biosynthesis II	0	0	0	0.000190035	0.000449001	0	0	0	0.000535954	0.000400534	0.000506205	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000212308	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00017293	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	5.05894e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0	7.69368e-05	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0	0	0	0.000235413	0	0.00049023	0	0	0	0.000576191	0.000593816	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0.000121304	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	0	0	0	0	0	0	0	0	0	0.000175279	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.000394631	0	0	0.000300911	0.000343762	0.000490498	0	0	0.000536627	0.000692233	0.000507567	0.000233565
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000294029	0	0	0	0	0	0	0	0	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	0	0	0	0	0	0	0	0	0	0.000211483	0	0.000141363
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0	0	0	0.000336692	0.000173083	0.000224656	0	0	0	0.00010698	0	0
PWY-6151: S-adenosyl-L-methionine cycle I	0.000201792	0	0	0.000266725	0.000670349	0.000475913	0	0	0.000475071	0.000550627	0.000615539	0.000100915
PWY-6151: S-adenosyl-L-methionine cycle I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000295579	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000239733	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000282927	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.61106e-05	0	0	0	0	6.1652e-05	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Neisseria.s__Neisseria_subflava	0	0	0	8.22434e-05	0	0	0	0	0.000120288	6.83971e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00041908	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000227664	0
PWY-6151: S-adenosyl-L-methionine cycle I|unclassified	0	0	0	0	0	0	0	0	0	0.000144434	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.000329027	0	0	0	0	0	0	0	0.000334887	0.000379398	0.000212773	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00021481	0	0	0	0	0	0	0	0	0	0	0
PWY-6168: flavin biosynthesis III (fungi)	0	0	0	0	0.000271647	0	0	0	0	0.000368948	0.000178987	0
PWY-6168: flavin biosynthesis III (fungi)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000188795	0	0
PWY-6168: flavin biosynthesis III (fungi)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000166192	0
PWY-621: sucrose degradation III (sucrose invertase)	0	0	0	0	0	0	0	0	0	0.000283728	0.000261595	8.16386e-05
PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000202212	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000230981	0
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	0	0	0	0	0	0	0	0	0	0	0	8.16386e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.000243365	0	0	0.000348504	0.000364497	0.000349679	0	0	0.000265844	0.000366668	0.000455891	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0.000151043	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000196568	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.3826e-05	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000135115	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000237665	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	2.88335e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	7.98725e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	6.44197e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000280026	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0.00016445	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0	0	0	0.000229585	0.000281833	0	0	0	0	0.000287447	0	0.000167052
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000271755	0	0	0	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.55176e-05	0	0	0	0	0	6.89537e-05	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_subflava	0	0	0	9.37609e-05	0	0	0	0	0	8.1602e-05	0	0
PWY-6305: putrescine biosynthesis IV	0.000239544	0	0	0	0	0	0	0	0	0	0	0
PWY-6317: galactose degradation I (Leloir pathway)	0.000228076	0	0	0	0.000343734	0	0	0	0	0	0.000258876	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000228076	0	0	0	0	0	0	0	0	0	0	0
PWY-6353: purine nucleotides degradation II (aerobic)	0	0	0	0	0	0	0	0	0	0	0.000203088	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.000275777	0	0	0	0.000414365	0.000588952	0	0	0.000363871	0.000430863	0.000293653	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000250176	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000139481	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000492477	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.000325164	0	0	0.000192462	0.000401528	0.000482209	0	0	0.00029941	0.00042945	0.000339579	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000141036	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000429895	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.000285297	0	0	0	0.000423294	0.00055633	0	0	0.000340339	0.000395715	0.000325578	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000251955	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000130168	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000503331	0	0	0	0	0	0
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	0	0	0	0	0	0	0	0	0	0	0.000282175	0
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0	0	0	0	0.000288731	0	0	0	0	0	0	0
PWY-6519: 8-amino-7-oxononanoate biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000280026	0	0	0	0	0	0	0
PWY-6606: guanosine nucleotides degradation II	0	0	0	0	0	0	0	0	0	0	0.000147508	0
PWY-6608: guanosine nucleotides degradation III	0	0	0	0	0	0.00039427	0	0	0.000354842	0	0.000188734	0
PWY-6609: adenine and adenosine salvage III	0.000139388	0	0	0.000161529	0.000270175	0.000343551	0.000330726	0	0.000418079	0.000364681	0.000296858	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00010091	0	0
PWY-6609: adenine and adenosine salvage III|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0.000241251	0	0	0	0	0.000225736	0
PWY-6609: adenine and adenosine salvage III|g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0.000246395	0	0	0	0	0
PWY-6609: adenine and adenosine salvage III|unclassified	0	0	0	0.000131841	0	0	0	0	0.000418079	0	0	0
PWY-6700: queuosine biosynthesis	0.000262325	0	0	0.000319733	0.000445585	0.000612035	0.000251465	0	0.000168136	0.000310234	0.000417592	0
PWY-6700: queuosine biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000216425	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000125577	0	0
PWY-6700: queuosine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000245231	0
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000123714	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000152313	0	0	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00044026	0	0	0	0	0	0
PWY-6700: queuosine biosynthesis|unclassified	0.000262325	0	0	0	0	0	0	0	0.000163242	0.000114785	0	0
PWY-6703: preQ0 biosynthesis	0	0	0	0	0	0.000630921	0	0	0.000275877	0.000253137	0	0
PWY-6703: preQ0 biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000256463	0	0	0	0	0	0
PWY-6737: starch degradation V	0.00018098	0	0	0.0002069	0.000332378	0	0	0	0	0.000315145	0.000396275	0
PWY-6737: starch degradation V|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00018098	0	0	0	0	0	0	0	0	0	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000175655	0	0
PWY-6737: starch degradation V|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	5.77426e-05	0	0	0	0	0	0	0.000334205	0
PWY-6803: phosphatidylcholine acyl editing	0	0	0	0.000151829	0	0	0	0	0	0.000302578	0	0
PWY-6803: phosphatidylcholine acyl editing|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.45517e-05	0	0	0	0	0	1.58024e-05	0	0
PWY-6803: phosphatidylcholine acyl editing|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000107844	0	0	0	0	0	0.000180044	0	0
PWY-6897: thiamin salvage II	0	0	0	0	0	0.000572887	0	0	0	0.000401567	0	0
PWY-6897: thiamin salvage II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00015409	0	0
PWY-6936: seleno-amino acid biosynthesis	0	0	0	0.000168269	0.000577907	0	0.000279088	0	0.000417435	0.000405186	0.000540214	0
